# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
2174 8.4396988e-02 3.1138847e+01 9.0452099e-01 1.9167734e-02 1.8937882e+00 2.5315240e-01 3.0706276e+01 2.0091264e+03
2175 8.2572773e-02 3.1209475e+01 8.9997888e-01 2.2888245e-02 1.8927041e+00 2.6066107e-01 3.0739128e+01 2.0099694e+03
2176 8.7876245e-02 3.1221397e+01 8.9972794e-01 1.3585127e-02 1.8794954e+00 2.5476295e-01 3.0739664e+01 2.0107604e+03
2177 8.5288480e-02 3.1216614e+01 9.0024483e-01 1.7456215e-02 1.9053953e+00 2.5321582e-01 3.0825941e+01 2.0115303e+03
2178 8.4300064e-02 3.1252129e+01 8.9399087e-01 1.5054357e-02 1.8940479e+00 2.5210807e-01 3.0757233e+01 2.0123793e+03
2179 8.5068882e-02 3.1101439e+01 8.9495641e-01 1.3331320e-02 1.8867321e+00 2.5455353e-01 3.0727673e+01 2.0132933e+03
2180 8.7552764e-02 3.1141825e+01 9.0903115e-01 1.6764238e-02 1.9043913e+00 2.6181915e-01 3.0903999e+01 2.0141033e+03
2181 8.7329999e-02 3.1241644e+01 8.9615518e-01 1.5130951e-02 1.8791432e+00 2.6194656e-01 3.0645433e+01 2.0150373e+03
2182 8.8076979e-02 3.1230152e+01 9.0199345e-01 1.3557224e-02 1.9030468e+00 2.6818272e-01 3.0662445e+01 2.0158353e+03
2183 8.9879714e-02 3.1294161e+01 8.9981061e-01 1.7409278e-02 1.8815058e+00 2.6077521e-01 3.0656569e+01 2.0168003e+03
2184 8.8174954e-02 3.1239544e+01 9.0671492e-01 1.1967340e-02 1.9023249e+00 2.5698924e-01 3.0798098e+01 2.0178953e+03
2185 8.4934659e-02 3.1204594e+01 9.0845996e-01 1.4921550e-02 1.8900847e+00 2.5759441e-01 3.0982903e+01 2.0187773e+03
2186 8.5081741e-02 3.1323614e+01 8.9682418e-01 1.6740004e-02 1.9056382e+00 2.5385633e-01 3.0959068e+01 2.0198053e+03
2187 8.4483236e-02 3.1226191e+01 9.0426630e-01 1.1194713e-02 1.8902316e+00 2.5694391e-01 3.1286650e+01 2.0207013e+03
2188 8.5574612e-02 3.1258383e+01 9.0294874e-01 1.4793961e-02 1.8903030e+00 2.5148624e-01 3.1269342e+01 2.0216243e+03
2189 8.3221219e-02 3.1286652e+01 8.9548069e-01 1.5009137e-02 1.8963017e+00 2.5023261e-01 3.0854889e+01 2.0224313e+03
2190 8.3805233e-02 3.1205652e+01 9.0580982e-01 1.5053698e-02 1.8903352e+00 2.5673088e-01 3.0982821e+01 2.0232523e+03
2191 8.5646354e-02 3.1316938e+01 9.0120971e-01 1.8925527e-02 1.8884746e+00 2.5770316e-01 3.0969675e+01 2.0241703e+03
2192 8.4963217e-02 3.1368134e+01 9.0851802e-01 2.4709646e-02 1.8944665e+00 2.5702977e-01 3.0972679e+01 2.0250373e+03
2193 8.6197354e-02 3.1315628e+01 8.8693100e-01 1.2187446e-02 1.8924495e+00 2.5660157e-01 3.1065914e+01 2.0258123e+03
2194 8.5165747e-02 3.1263624e+01 8.9723366e-01 1.0962484e-02 1.8935182e+00 2.5397143e-01 3.1030798e+01 2.0266023e+03
2195 8.5816242e-02 3.1320076e+01 9.0509897e-01 1.1042444e-02 1.8795784e+00 2.5739360e-01 3.1127729e+01 2.0274523e+03
2196 9.1463305e-02 3.1268372e+01 8.9656371e-01 1.8085789e-02 1.9058138e+00 2.5981990e-01 3.1091812e+01 2.0282993e+03
2197 9.2854746e-02 3.1292320e+01 9.0955293e-01 1.8457767e-02 1.8957400e+00 2.7083316e-01 3.0937386e+01 2.0291343e+03
2198 9.3801275e-02 3.1162672e+01 9.0556276e-01 1.5552538e-02 1.8896992e+00 2.6678818e-01 3.0848293e+01 2.0300533e+03
2199 9.3952447e-02 3.0997953e+01 9.1093397e-01 1.3996929e-02 1.8897207e+00 2.5382784e-01 3.0626387e+01 2.0311003e+03
2200 9.1231316e-02 3.0993168e+01 9.0508765e-01 1.6054695e-02 1.8871425e+00 2.5535783e-01 3.0830900e+01 2.0322193e+03
2201 8.9584984e-02 3.1196838e+01 8.9671671e-01 1.2793610e-02 1.8914082e+00 2.5681084e-01 3.0842148e+01 2.0331293e+03
2202 8.8079311e-02 3.1131575e+01 9.0547961e-01 1.2657474e-02 1.8978742e+00 2.5351465e-01 3.0844601e+01 2.0339493e+03
2203 8.9727402e-02 3.1100107e+01 9.0442747e-01 1.6139980e-02 1.8994089e+00 2.6100937e-01 3.0915773e+01 2.0351123e+03
2204 9.5432952e-02 3.1068115e+01 9.2096227e-01 1.5027959e-02 1.9119387e+00 2.5356725e-01 3.0742802e+01 2.0359593e+03
2205 9.4277658e-02 3.1066282e+01 8.9933431e-01 1.4587998e-02 1.8855867e+00 2.5519112e-01 3.0545731e+01 2.0369263e+03
2206 9.6615262e-02 3.1030926e+01 9.1784388e-01 1.0546413e-02 1.9073074e+00 2.6083875e-01 3.0737482e+01 2.0377633e+03
2207 1.0165245e-01 3.1113356e+01 9.2665660e-01 1.7303918e-02 1.8858413e+00 2.6258472e-01 3.0593073e+01 2.0386043e+03
2208 9.8007746e-02 3.1029957e+01 9.2545944e-01 1.8277656e-02 1.9158019e+00 2.5803885e-01 3.0666386e+01 2.0395233e+03
2209 8.7911814e-02 3.1045033e+01 9.3229270e-01 1.4072111e-02 1.9048408e+00 2.5404572e-01 3.0646067e+01 2.0404503e+03
2210 8.7793641e-02 3.1065147e+01 9.1292441e-01 2.2377379e-02 1.8959901e+00 2.6272702e-01 3.0742346e+01 2.0412973e+03
2211 8.6632505e-02 3.1036394e+01 9.1854864e-01 1.2791666e-02 1.9016862e+00 2.5750881e-01 3.0822552e+01 2.0422183e+03
2212 8.7669410e-02 3.1140680e+01 9.1461128e-01 1.5649650e-02 1.9051678e+00 2.5209838e-01 3.1025003e+01 2.0430483e+03
2213 8.8874809e-02 3.1090614e+01 9.1693467e-01 1.2410481e-02 1.9070842e+00 2.5141841e-01 3.0704140e+01 2.0441113e+03
2214 8.8019364e-02 3.1159571e+01 9.0724206e-01 1.4756525e-02 1.9001900e+00 2.5446495e-01 3.0641106e+01 2.0452373e+03
2215 8.5839815e-02 3.1151670e+01 9.0860569e-01 1.3559084e-02 1.8915863e+00 2.5971195e-01 3.0715391e+01 2.0461003e+03
2216 8.7176628e-02 3.1177675e+01 9.2024487e-01 1.9648369e-02 1.8953799e+00 2.5213501e-01 3.0576401e+01 2.0471153e+03
2217 8.7319493e-02 3.1103073e+01 9.0978068e-01 1.5637202e-02 1.8940358e+00 2.5380501e-01 3.0733036e+01 2.0480033e+03
2218 8.7729692e-02 3.1203014e+01 9.0001112e-01 1.0014364e-02 1.8869399e+00 2.6544142e-01 3.0893532e+01 2.0488003e+03
2219 8.5210495e-02 3.1049696e+01 9.1157353e-01 1.6018528e-02 1.8997805e+00 2.5303805e-01 3.1040562e+01 2.0496883e+03
2220 8.6359158e-02 3.1090805e+01 9.0246910e-01 1.5140185e-02 1.8851992e+00 2.4862802e-01 3.0924746e+01 2.0504823e+03
2221 8.7148257e-02 3.1112988e+01 9.0915513e-01 1.3877753e-02 1.8908584e+00 2.5742292e-01 3.0820972e+01 2.0513423e+03
2222 8.8095643e-02 3.1103577e+01 8.9638603e-01 1.3260121e-02 1.8935596e+00 2.6228487e-01 3.0742117e+01 2.0521253e+03
2223 8.8946044e-02 3.1140167e+01 9.0801549e-01 1.8369595e-02 1.9057230e+00 2.5937173e-01 3.0886314e+01 2.0530393e+03
2224 9.1833495e-02 3.1149145e+01 9.0305042e-01 1.6737210e-02 1.8991252e+00 2.5732151e-01 3.0698179e+01 2.0538103e+03
2225 9.2352502e-02 3.1248539e+01 9.0518004e-01 1.5645584e-02 1.8993453e+00 2.5573435e-01 3.0586437e+01 2.0546643e+03
2226 8.8791549e-02 3.1208336e+01 9.1929692e-01 9.9650482e-03 1.8941820e+00 2.6253814e-01 3.0538548e+01 2.0555513e+03
2227 8.9331724e-02 3.1067301e+01 9.0608424e-01 1.4310664e-02 1.9032549e+00 2.5951874e-01 3.0711149e+01 2.0563943e+03
2228 8.8251434e-02 3.1327522e+01 9.0256143e-01 1.4829959e-02 1.9002596e+00 2.6093683e-01 3.0781031e+01 2.0574383e+03
2229 8.7333068e-02 3.1117136e+01 9.0550512e-01 1.6915794e-02 1.8965139e+00 2.6183578e-01 3.1175915e+01 2.0586213e+03
2230 8.6532228e-02 3.1285917e+01 9.0260142e-01 1.2830053e-02 1.9036418e+00 2.5743836e-01 3.0983944e+01 2.0596183e+03
2231 8.8130169e-02 3.1172243e+01 9.0818590e-01 1.0271799e-02 1.8941725e+00 2.5754163e-01 3.0893496e+01 2.0605143e+03
2232 8.8751622e-02 3.1308996e+01 8.9845204e-01 1.5517195e-02 1.8940079e+00 2.5260445e-01 3.0749401e+01 2.0614272e+03
2233 8.8938683e-02 3.1112953e+01 9.1743273e-01 2.2140473e-02 1.8795044e+00 2.5958213e-01 3.1005362e+01 2.0623032e+03
2234 8.8566408e-02 3.1149391e+01 9.0582079e-01 9.7966976e-03 1.8945260e+00 2.6174495e-01 3.0739952e+01 2.0631862e+03
2235 8.6893536e-02 3.1183027e+01 9.0559804e-01 1.8457390e-02 1.9099158e+00 2.5842598e-01 3.0672762e+01 2.0642532e+03
2236 8.5255288e-02 3.1122671e+01 9.1782802e-01 1.5406379e-02 1.8937644e+00 2.5963518e-01 3.0677090e+01 2.0652802e+03
2237 8.2981437e-02 3.1139915e+01 9.0665346e-01 9.4620883e-03 1.8910527e+00 2.5463378e-01 3.0889341e+01 2.0662012e+03
2238 8.2681410e-02 3.1230713e+01 9.1167599e-01 1.5129386e-02 1.9010673e+00 2.5700349e-01 3.1037708e+01 2.0670352e+03
2239 8.3077520e-02 3.1274590e+01 9.0874672e-01 1.9794282e-02 1.8967439e+00 2.5919729e-01 3.0886717e+01 2.0679262e+03
2240 8.7419495e-02 3.1278130e+01 9.1407746e-01 1.4394339e-02 1.9026605e+00 2.6918325e-01 3.0500885e+01 2.0687682e+03
2241 8.7410092e-02 3.1132231e+01 9.0835303e-01 1.6217111e-02 1.8926762e+00 2.5792822e-01 3.0459793e+01 2.0696252e+03
2242 8.9048415e-02 3.1101543e+01 9.0142167e-01 1.4200161e-02 1.9052451e+00 2.5617704e-01 3.0523981e+01 2.0704902e+03
2243 8.8038273e-02 3.1143778e+01 9.2189699e-01 1.4627935e-02 1.8889961e+00 2.6159716e-01 3.0712503e+01 2.0717432e+03
2244 8.8709652e-02 3.1199678e+01 9.0484756e-01 1.3897518e-02 1.8896405e+00 2.6511607e-01 3.0974781e+01 2.0728802e+03
2245 9.3791902e-02 3.1166666e+01 9.0298098e-01 1.3375872e-02 1.8891013e+00 2.5782749e-01 3.0859509e+01 2.0737522e+03
2246 9.0117522e-02 3.1127306e+01 8.9611483e-01 1.7227544e-02 1.8870572e+00 2.4903685e-01 3.0782225e+01 2.0745992e+03
2247 8.5695542e-02 3.1149906e+01 8.9727229e-01 1.1556002e-02 1.9132307e+00 2.5840813e-01 3.0784290e+01 2.0754982e+03
2248 8.5842766e-02 3.1120789e+01 8.9562231e-01 1.4987911e-02 1.8944336e+00 2.5848573e-01 3.0756247e+01 2.0764692e+03
2249 8.5425653e-02 3.1084860e+01 9.0301847e-01 1.8411832e-02 1.8909123e+00 2.5918964e-01 3.0962059e+01 2.0773792e+03
2250 8.5309230e-02 3.1189713e+01 9.1042137e-01 1.2403273e-02 1.8900119e+00 2.6215768e-01 3.1119240e+01 2.0782472e+03
2251 8.8043347e-02 3.1256269e+01 9.0243715e-01 1.4668331e-02 1.9088228e+00 2.7579597e-01 3.0875614e+01 2.0791242e+03
2252 9.4889507e-02 3.1191883e+01 9.0832239e-01 1.1113353e-02 1.9022725e+00 2.5445157e-01 3.0836184e+01 2.0800022e+03
2253 9.3716867e-02 3.1186295e+01 9.1860902e-01 1.2036516e-02 1.8914874e+00 2.6087150e-01 3.0883141e+01 2.0808522e+03
2254 8.7834015e-02 3.1210804e+01 9.0854555e-01 1.3666124e-02 1.9070101e+00 2.6348951e-01 3.0956173e+01 2.0817982e+03
2255 8.9615941e-02 3.1106947e+01 9.0722549e-01 2.0098919e-02 1.9154049e+00 2.7372265e-01 3.0977606e+01 2.0828152e+03
2256 8.9739032e-02 3.1096537e+01 9.1224891e-01 1.6258776e-02 1.8963679e+00 2.6581466e-01 3.0917538e+01 2.0836972e+03
2257 8.6440988e-02 3.1234875e+01 9.1300541e-01 2.0832492e-02 1.8996197e+00 2.5449282e-01 3.0858255e+01 2.0848182e+03
2258 8.4707901e-02 3.1181675e+01 9.0535402e-01 1.7485771e-02 1.8964217e+00 2.5582278e-01 3.0861258e+01 2.0859562e+03
2259 8.3175577e-02 3.1212839e+01 8.9398521e-01 1.3030174e-02 1.8996258e+00 2.5736004e-01 3.0764076e+01 2.0868892e+03
2260 8.2611911e-02 3.1186628e+01 9.0623099e-01 1.6199956e-02 1.9032218e+00 2.4765848e-01 3.0791880e+01 2.0877092e+03
2261 8.0481283e-02 3.1178617e+01 8.9845133e-01 2.3650479e-02 1.8991747e+00 2.5201747e-01 3.0838173e+01 2.0886412e+03
2262 8.0147080e-02 3.1220768e+01 9.0026647e-01 1.0766709e-02 1.9004624e+00 2.5298554e-01 3.0895811e+01 2.0894741e+03
2263 8.3169028e-02 3.1338703e+01 8.8247883e-01 1.2238718e-02 1.8952166e+00 2.5039911e-01 3.0808088e+01 2.0903961e+03
2264 8.2898848e-02 3.1238527e+01 9.0373111e-01 1.5347321e-02 1.8881706e+00 2.5024405e-01 3.0948154e+01 2.0916151e+03
2265 8.2108036e-02 3.1295086e+01 8.9038622e-01 2.2730205e-02 1.8966926e+00 2.5750196e-01 3.0971466e+01 2.0929181e+03
2266 8.4737286e-02 3.1197634e+01 8.9104038e-01 1.3453308e-02 1.8930906e+00 2.5035796e-01 3.1184542e+01 2.0941241e+03
2267 8.6545691e-02 3.1390009e+01 8.9999461e-01 1.1382826e-02 1.8922205e+00 2.6149744e-01 3.0815371e+01 2.0954961e+03
2268 8.4004089e-02 3.1197485e+01 8.8551402e-01 1.7770784e-02 1.8988686e+00 2.6832530e-01 3.0694933e+01 2.0964191e+03
2269 8.2801387e-02 3.1213003e+01 8.8873261e-01 1.5787126e-02 1.8912312e+00 2.6306382e-01 3.0703201e+01 2.0972681e+03
2270 8.2744025e-02 3.1260477e+01 8.8641977e-01 1.2737266e-02 1.8895241e+00 2.5004375e-01 3.0613792e+01 2.0984601e+03
2271 8.2205035e-02 3.1191147e+01 8.9093637e-01 1.4562141e-02 1.8934000e+00 2.5319153e-01 3.0832508e+01 2.0995251e+03
2272 8.1226364e-02 3.1236298e+01 8.8699085e-01 1.8663313e-02 1.9033567e+00 2.5097868e-01 3.0816484e+01 2.1004321e+03
2273 8.0046222e-02 3.1293495e+01 8.9197314e-01 1.4806744e-02 1.8948393e+00 2.5005078e-01 3.0685972e+01 2.1013081e+03
2274 8.0800988e-02 3.1084225e+01 8.8384247e-01 1.4839712e-02 1.8836799e+00 2.5827783e-01 3.1074762e+01 2.1021941e+03
2275 8.1382148e-02 3.1307775e+01 8.8421255e-01 1.4963105e-02 1.8966486e+00 2.4837331e-01 3.0945171e+01 2.1031181e+03
2276 8.1152029e-02 3.1173552e+01 8.9516550e-01 1.2094741e-02 1.8900846e+00 2.5285837e-01 3.0956110e+01 2.1039981e+03
2277 8.2134016e-02 3.1246191e+01 8.9509642e-01 1.2221163e-02 1.8880360e+00 2.5099149e-01 3.0970488e+01 2.1048711e+03
2278 8.1035651e-02 3.1408812e+01 8.9711255e-01 1.6606862e-02 1.8888943e+00 2.6280081e-01 3.0868528e+01 2.1057751e+03
2279 8.1739828e-02 3.1355516e+01 8.8697231e-01 1.7233228e-02 1.8978084e+00 2.4818204e-01 3.0869099e+01 2.1067471e+03
2280 8.1528850e-02 3.1287336e+01 8.8531899e-01 1.3721436e-02 1.8905656e+00 2.4931106e-01 3.0929113e+01 2.1075741e+03
2281 7.8867376e-02 3.1377203e+01 8.8859910e-01 1.0800526e-02 1.8865297e+00 2.5871992e-01 3.0821926e+01 2.1084761e+03
2282 7.9892434e-02 3.1341972e+01 8.8138527e-01 1.5314383e-02 1.8900549e+00 2.5576296e-01 3.0756378e+01 2.1093611e+03
2283 8.0333315e-02 3.1388870e+01 8.8834429e-01 1.5609331e-02 1.8839042e+00 2.5563934e-01 3.0835505e+01 2.1102231e+03
2284 8.3499618e-02 3.1328625e+01 8.8418686e-01 1.0014810e-02 1.8899363e+00 2.4719957e-01 3.1139074e+01 2.1111661e+03
2285 7.9588540e-02 3.1318569e+01 8.8808274e-01 1.3741778e-02 1.8957058e+00 2.5155723e-01 3.1144485e+01 2.1123201e+03
2286 7.9496220e-02 3.1417887e+01 8.8636672e-01 1.2703176e-02 1.8881512e+00 2.5198144e-01 3.1197254e+01 2.1133181e+03
2287 7.7846020e-02 3.1408360e+01 8.8621569e-01 1.2254767e-02 1.8949057e+00 2.5154871e-01 3.0955511e+01 2.1141371e+03
2288 7.9547577e-02 3.1473946e+01 8.8761938e-01 1.5858412e-02 1.8854488e+00 2.5526670e-01 3.0907097e+01 2.1150451e+03
2289 8.2006231e-02 3.1481501e+01 8.8182354e-01 1.4578883e-02 1.8912804e+00 2.5165281e-01 3.1209051e+01 2.1159501e+03
2290 8.2842655e-02 3.1456369e+01 8.9277190e-01 1.7098831e-02 1.8807946e+00 2.5303563e-01 3.1160246e+01 2.1168161e+03
2291 8.3340086e-02 3.1616087e+01 8.8681358e-01 1.2935827e-02 1.8924222e+00 2.4961533e-01 3.0921335e+01 2.1177051e+03
2292 8.4632687e-02 3.1474342e+01 8.9604795e-01 1.3865269e-02 1.8834307e+00 2.6697668e-01 3.0594584e+01 2.1187461e+03
2293 8.5613661e-02 3.1389517e+01 8.8686478e-01 1.4988080e-02 1.8833896e+00 2.6193157e-01 3.0814747e+01 2.1195591e+03
2294 8.3341397e-02 3.1345161e+01 8.9152598e-01 1.4708444e-02 1.8915933e+00 2.5562519e-01 3.0777565e+01 2.1204651e+03
2295 8.2721837e-02 3.1209719e+01 8.9638984e-01 1.6620351e-02 1.8902913e+00 2.5544745e-01 3.1126623e+01 2.1213201e+03
2296 8.5562743e-02 3.1434023e+01 8.8578188e-01 1.7903615e-02 1.8780975e+00 2.5106996e-01 3.1079063e+01 2.1221981e+03
2297 8.5922822e-02 3.1355732e+01 9.0062457e-01 1.1227104e-02 1.8887506e+00 2.6117146e-01 3.1038706e+01 2.1230951e+03
2298 8.4513649e-02 3.1317688e+01 8.9216954e-01 1.3519438e-02 1.8850434e+00 2.5683331e-01 3.0859564e+01 2.1240191e+03
2299 8.6377412e-02 3.1306190e+01 8.9265770e-01 1.4406681e-02 1.8799460e+00 2.5650984e-01 3.0976179e+01 2.1249791e+03
2300 8.3433270e-02 3.1292933e+01 8.9724034e-01 1.6559297e-02 1.8931624e+00 2.6269764e-01 3.0682323e+01 2.1261070e+03
2301 8.2796797e-02 3.1187836e+01 8.8594389e-01 1.5795220e-02 1.8980486e+00 2.5127482e-01 3.0686918e+01 2.1270440e+03
2302 7.9489402e-02 3.1295031e+01 8.8271391e-01 1.3199477e-02 1.8902540e+00 2.5246704e-01 3.0710651e+01 2.1279780e+03
2303 7.8555509e-02 3.1264469e+01 8.9230585e-01 1.5022657e-02 1.8861836e+00 2.5569811e-01 3.0779078e+01 2.1290191e+03
2304 7.8115009e-02 3.1279654e+01 8.8750857e-01 9.1252830e-03 1.8865638e+00 2.4408239e-01 3.0869143e+01 2.1298441e+03
2305 7.7231914e-02 3.1346478e+01 8.8769609e-01 1.3613391e-02 1.8946419e+00 2.4982400e-01 3.0902712e+01 2.1307091e+03
2306 7.6968968e-02 3.1282770e+01 8.8906574e-01 1.5430817e-02 1.8834174e+00 2.5098151e-01 3.1087940e+01 2.1316011e+03
2307 7.5503863e-02 3.1441257e+01 8.8469672e-01 1.4286915e-02 1.8867917e+00 2.4972098e-01 3.1076200e+01 2.1325361e+03
2308 7.7233762e-02 3.1449001e+01 8.8396955e-01 9.0919267e-03 1.8863491e+00 2.5533831e-01 3.1031357e+01 2.1334770e+03
2309 7.7182300e-02 3.1500856e+01 8.8171351e-01 9.6020577e-03 1.8859087e+00 2.5043473e-01 3.0934883e+01 2.1343590e+03
2310 7.5900905e-02 3.1399607e+01 8.8279617e-01 1.3725869e-02 1.8864104e+00 2.4593753e-01 3.1038750e+01 2.1352480e+03
2311 7.7103473e-02 3.1496044e+01 8.8353550e-01 1.2102409e-02 1.8809599e+00 2.4746585e-01 3.1025883e+01 2.1361390e+03
2312 7.7440783e-02 3.1501595e+01 8.7435305e-01 1.5430360e-02 1.8948767e+00 2.5405788e-01 3.1193968e+01 2.1370660e+03
2313 7.8270093e-02 3.1538147e+01 8.8526225e-01 1.1951921e-02 1.8884890e+00 2.5807315e-01 3.1021509e+01 2.1379630e+03
2314 8.1320293e-02 3.1490709e+01 8.8475031e-01 1.4097377e-02 1.8818082e+00 2.5384742e-01 3.1234371e+01 2.1390410e+03
2315 8.0537923e-02 3.1541145e+01 8.7939501e-01 1.4846496e-02 1.8905571e+00 2.4868484e-01 3.1249733e+01 2.1401480e+03
2316 8.0478787e-02 3.1437958e+01 8.7918681e-01 1.4816972e-02 1.8852036e+00 2.5265479e-01 3.1144720e+01 2.1413820e+03
2317 7.9794236e-02 3.1524544e+01 8.7904775e-01 1.8718122e-02 1.8858037e+00 2.5432435e-01 3.0992186e+01 2.1425830e+03
2318 8.0191404e-02 3.1481295e+01 8.8042408e-01 9.0003628e-03 1.8872899e+00 2.5753069e-01 3.0975676e+01 2.1438360e+03
2319 8.3003081e-02 3.1502209e+01 8.7658286e-01 1.1512741e-02 1.8852388e+00 2.5869212e-01 3.1038530e+01 2.1449930e+03
2320 8.3829992e-02 3.1443993e+01 8.8266760e-01 1.8307000e-02 1.8882250e+00 2.5470370e-01 3.1224539e+01 2.1458640e+03
2321 8.0897383e-02 3.1461018e+01 8.8369811e-01 9.6833287e-03 1.8855698e+00 2.4966606e-01 3.0907101e+01 2.1467920e+03
2322 8.1482850e-02 3.1381989e+01 8.7733191e-01 1.2247932e-02 1.8891104e+00 2.5031388e-01 3.1014767e+01 2.1476360e+03
2323 8.0799364e-02 3.1365347e+01 8.7831789e-01 1.8962247e-02 1.8815793e+00 2.6368764e-01 3.1110929e+01 2.1484690e+03
2324 7.9668537e-02 3.1448298e+01 8.7382972e-01 1.5040467e-02 1.8883482e+00 2.5674042e-01 3.0908371e+01 2.1494020e+03
2325 7.9447068e-02 3.1340223e+01 8.7447888e-01 1.1190675e-02 1.8907007e+00 2.4760842e-01 3.1114840e+01 2.1502890e+03
2326 8.0554359e-02 3.1459425e+01 8.7227547e-01 1.2274930e-02 1.8848923e+00 2.5288713e-01 3.1173496e+01 2.1511380e+03
2327 8.1325993e-02 3.1528019e+01 8.7467873e-01 1.6880758e-02 1.8978232e+00 2.6040307e-01 3.1173513e+01 2.1522960e+03
2328 8.3639085e-02 3.1427172e+01 8.7615687e-01 1.7949007e-02 1.8779222e+00 2.5155622e-01 3.1077011e+01 2.1533640e+03
2329 8.0603778e-02 3.1369154e+01 8.7863672e-01 1.4961743e-02 1.8830751e+00 2.5179413e-01 3.0931820e+01 2.1542660e+03
2330 7.9785302e-02 3.1501123e+01 8.7854552e-01 7.3751002e-03 1.8803675e+00 2.5439924e-01 3.0919836e+01 2.1551960e+03
2331 7.9315320e-02 3.1417253e+01 8.6971188e-01 1.3706875e-02 1.8801483e+00 2.5070137e-01 3.0972933e+01 2.1560880e+03
2332 7.8199424e-02 3.1440393e+01 8.7214017e-01 1.0158138e-02 1.8951848e+00 2.5501961e-01 3.1011324e+01 2.1570080e+03
2333 7.9072587e-02 3.1409710e+01 8.7319171e-01 1.2276617e-02 1.8859421e+00 2.5222680e-01 3.1233440e+01 2.1578050e+03
2334 7.8489870e-02 3.1363493e+01 8.7979656e-01 1.7345814e-02 1.8852326e+00 2.4908273e-01 3.1207775e+01 2.1586950e+03
2335 7.9114273e-02 3.1486582e+01 8.7870836e-01 1.3910822e-02 1.8837364e+00 2.4808964e-01 3.1113165e+01 2.1597520e+03
2336 7.8084804e-02 3.1460314e+01 8.7147582e-01 1.2579076e-02 1.8759912e+00 2.5236967e-01 3.1005400e+01 2.1606220e+03
2337 7.8299403e-02 3.1567686e+01 8.7932032e-01 1.0300134e-02 1.8938035e+00 2.5720334e-01 3.0802053e+01 2.1615030e+03
2338 8.1402279e-02 3.1344984e+01 8.6820489e-01 1.2338647e-02 1.8867143e+00 2.5264350e-01 3.0996035e+01 2.1623530e+03
2339 8.0515228e-02 3.1471066e+01 8.7074512e-01 1.2395657e-02 1.8813547e+00 2.5419977e-01 3.0812355e+01 2.1631780e+03
2340 7.8939192e-02 3.1418144e+01 8.7309706e-01 1.3667200e-02 1.8843186e+00 2.5586823e-01 3.1000105e+01 2.1642540e+03
2341 7.9164460e-02 3.1507998e+01 8.6910731e-01 1.5177624e-02 1.8746370e+00 2.5341091e-01 3.0812048e+01 2.1651960e+03
2342 7.8733884e-02 3.1519972e+01 8.7357831e-01 1.3203912e-02 1.8858218e+00 2.5376740e-01 3.1019424e+01 2.1662960e+03
2343 7.8406923e-02 3.1537525e+01 8.7599003e-01 1.3124418e-02 1.8776946e+00 2.5175759e-01 3.1097836e+01 2.1672810e+03
2344 7.6627120e-02 3.1544159e+01 8.8621432e-01 1.5669176e-02 1.8843821e+00 2.5351134e-01 3.1204161e+01 2.1680920e+03
2345 7.7413782e-02 3.1594557e+01 8.8004565e-01 1.2777661e-02 1.8855327e+00 2.5840667e-01 3.1036814e+01 2.1690120e+03
2346 7.8786671e-02 3.1450432e+01 8.7940216e-01 1.4665462e-02 1.8875659e+00 2.5094342e-01 3.1332129e+01 2.1699090e+03
2347 8.1021443e-02 3.1575233e+01 8.6448646e-01 2.0210052e-02 1.8825395e+00 2.4839230e-01 3.1329687e+01 2.1708190e+03
2348 7.9334721e-02 3.1514523e+01 8.7632489e-01 1.6213888e-02 1.8928986e+00 2.5502160e-01 3.1317493e+01 2.1717060e+03
2349 8.1758983e-02 3.1594999e+01 8.8142794e-01 1.0759729e-02 1.8862597e+00 2.6482189e-01 3.1078768e+01 2.1726030e+03
2350 8.5070178e-02 3.1419941e+01 8.7440562e-01 1.4652300e-02 1.8784093e+00 2.5575522e-01 3.1547533e+01 2.1735030e+03
2351 9.4454683e-02 3.1475700e+01 8.8308525e-01 1.6003378e-02 1.8809938e+00 2.5360364e-01 3.1598577e+01 2.1745250e+03
2352 9.3060397e-02 3.1556795e+01 8.8386142e-01 1.3009205e-02 1.8897821e+00 2.6436159e-01 3.1434481e+01 2.1753840e+03
2353 9.0060294e-02 3.1359373e+01 8.9099652e-01 1.5892394e-02 1.8956047e+00 2.6152354e-01 3.1176849e+01 2.1762610e+03
2354 9.0398751e-02 3.1444202e+01 8.8845396e-01 1.2024486e-02 1.8909301e+00 2.5115624e-01 3.1210983e+01 2.1771370e+03
2355 8.5526913e-02 3.1568501e+01 8.9183575e-01 1.2385077e-02 1.8854426e+00 2.6215610e-01 3.1181044e+01 2.1780600e+03
2356 8.9890309e-02 3.1438753e+01 8.9091724e-01 1.2083335e-02 1.8769131e+00 2.5292307e-01 3.0833391e+01 2.1791450e+03
2357 8.4597655e-02 3.1460117e+01 8.7708336e-01 1.0045658e-02 1.8936741e+00 2.6081184e-01 3.1056753e+01 2.1802680e+03
2358 8.3368234e-02 3.1479332e+01 8.8552099e-01 1.4242708e-02 1.8863360e+00 2.5886920e-01 3.0898285e+01 2.1811310e+03
2359 8.2742237e-02 3.1437580e+01 8.7534201e-01 1.3385890e-02 1.8991951e+00 2.5600681e-01 3.1217621e+01 2.1819620e+03
